"V1","V2","V3","V4","V5","V6","V7"
4,16,0.628553725080875,0.361202490714339,0.428050754713924,0.543761088744103,0
4,17,0.628553725089114,0.361202490719073,0.428050754719535,0.543761088751231,0
4,18,0.628553725090762,0.36120249072002,0.428050754720657,0.543761088752656,0
4,19,0.628553725091091,0.361202490720209,0.428050754720881,0.543761088752941,0
4,20,0.628553725091157,0.361202490720247,0.428050754720926,0.543761088752998,0
4,21,0.62855372509117,0.361202490720255,0.428050754720935,0.54376108875301,0
5,2,0,0,0,0,0
5,3,0.562195542725832,0.323069329157092,0.382860234150442,0.486354703188413,0
5,4,0.615854360959595,0.353904718434802,0.419402373231814,0.532774883770047,0
5,5,0.626034461546154,0.359754779520852,0.426335113529518,0.541581676821444,0
5,6,0.628050680812838,0.360913413050323,0.427708177031229,0.543325905739119,0
5,7,0.628453148448384,0.36114469369761,0.427982261120256,0.543674080017556,0
5,8,0.628533611050141,0.361190932055612,0.428037056877618,0.543743688119758,0
5,9,0.62854970233446,0.361200179016918,0.428048015187341,0.543757608670908,0
5,10,0.62855292054189,0.361202028380772,0.428050206815621,0.543760392738373,0
5,11,0.628553564181399,0.361202398252407,0.42805064513993,0.543760949550156,0
5,12,0.628553692909222,0.361202472226688,0.428050732804738,0.543761060912444,0
5,13,0.628553692909222,0.361202472226688,0.428050732804738,0.543761060912444,0
5,14,0.628553692909222,0.361202472226688,0.428050732804738,0.543761060912444,0
5,15,0.628553692909222,0.361202472226688,0.428050732804738,0.543761060912444,0
5,16,0.628553692909222,0.361202472226688,0.428050732804738,0.543761060912444,0
5,17,0.628553692909222,0.361202472226688,0.428050732804738,0.543761060912444,0
5,18,0.628553692909222,0.361202472226688,0.428050732804738,0.543761060912444,0
5,19,0.628553692909222,0.361202472226688,0.428050732804738,0.543761060912444,0
5,20,0.628553692909222,0.361202472226688,0.428050732804738,0.543761060912444,0
5,21,0.628553692909222,0.361202472226688,0.428050732804738,0.543761060912444,0
6,2,0,0,0,0,0
6,3,0.562195542725832,0.323069329157092,0.382860234150442,0.486354703188413,0
6,4,0.615854360959595,0.353904718434802,0.419402373231814,0.532774883770047,0
6,5,2.32769469445262,0.359754779520852,0.561000205976722,0.608624838550506,0
6,6,1.35959989623206,0.360913413050323,0.585222869676684,0.622687094426661,0
6,7,0.828110019156658,0.36114469369761,0.589948067553366,0.560436205849152,0
6,8,0.401930699470125,0.361190932055612,2.36662327908739,0.613573244943675,0
6,9,0.892854421030091,0.361200179016918,1.18309877440352,0.623657601675418,0
6,10,0.68956626345217,0.361202028380772,0.747988036649283,0.560651993788478,0
6,11,0.68956626345217,0.361202028380772,0.747988036649283,0.560651993788478,0
6,12,0.68956626345217,0.361202028380772,0.747988036649283,0.560651993788478,0
6,13,0.68956626345217,0.361202028380772,0.747988036649283,0.560651993788478,0
6,14,0.68956626345217,0.361202028380772,0.747988036649283,0.560651993788478,0
6,15,0.68956626345217,0.361202028380772,0.747988036649283,0.560651993788478,0
6,16,0.68956626345217,0.361202028380772,0.747988036649283,0.560651993788478,0
6,17,0.68956626345217,0.361202028380772,0.747988036649283,0.560651993788478,0
6,18,0.68956626345217,0.361202028380772,0.747988036649283,0.560651993788478,0
6,19,0.68956626345217,0.361202028380772,0.747988036649283,0.560651993788478,0
6,20,0.68956626345217,0.361202028380772,0.747988036649283,0.560651993788478,0
6,21,0.68956626345217,0.361202028380772,0.747988036649283,0.560651993788478,0
7,2,0.562195542725832,0.323069329157092,0.382860234150442,0.486354703188413,0
7,3,0.615854360959595,0.353904718434802,0.419402373231814,0.532774883770047,0
7,4,0.626034461546154,0.359754779520852,0.426335113529518,0.541581676821444,0
7,5,0.628050680812838,0.360913413050323,0.427708177031229,0.543325905739119,0
7,6,0.628453148448384,0.36114469369761,0.427982261120256,0.543674080017556,0
7,7,0.628533611050141,0.361190932055612,0.428037056877618,0.543743688119758,0
7,8,0.62854970233446,0.361200179016918,0.428048015187341,0.543757608670908,0
7,9,0.62855292054189,0.361202028380772,0.428050206815621,0.543760392738373,0
7,10,0.628553564181399,0.361202398252407,0.42805064513993,0.543760949550156,0
7,11,0.628553692909222,0.361202472226688,0.428050732804738,0.543761060912444,0
7,12,0.628553692909222,0.361202472226688,0.428050732804738,0.543761060912444,0
7,13,0.628553692909222,0.361202472226688,0.428050732804738,0.543761060912444,0
7,14,0.628553692909222,0.361202472226688,0.428050732804738,0.543761060912444,0
7,15,0.628553692909222,0.361202472226688,0.428050732804738,0.543761060912444,0
7,16,0.628553692909222,0.361202472226688,0.428050732804738,0.543761060912444,0
7,17,0.628553692909222,0.361202472226688,0.428050732804738,0.543761060912444,0
7,18,0.628553692909222,0.361202472226688,0.428050732804738,0.543761060912444,0
7,19,0.628553692909222,0.361202472226688,0.428050732804738,0.543761060912444,0
7,20,0.628553692909222,0.361202472226688,0.428050732804738,0.543761060912444,0
7,21,0.628553692909222,0.361202472226688,0.428050732804738,0.543761060912444,0
8,2,0,0,0,0,0
8,3,0.156189136661344,0.323069329157092,2.35187117007637,2.6528550574168,0
8,4,0.566518170532063,0.353904718434802,1.11930405119476,1.28221249738328,0
8,5,0.616646086316447,0.359754779520852,0.630198596236086,0.751900708207315,0
8,6,0.626190312456741,0.360913413050323,0.475407207595045,0.59127982572892,0
8,7,0.320652316214853,1.0742463176382,3.27036653004374,1.6280693365633,1.78885438199983
8,8,1.59939999679866,1.16565624555748,2.05268272180214,2.75095654429389,1.95959179422654
8,9,1.12982097239765,1.1830910147477,1.05935963310315,2.02342278822631,1.9919839356782
8,10,1.01003883373442,1.18654722723146,0.709922620727862,1.84378289236492,1.99839935948749
8,11,1.65576340620001,1.1872372623471,1.47487115834001,2.77804734057888,1.9996799743959
8,12,1.65576340620001,1.1872372623471,1.47487115834001,2.77804734057888,1.9996799743959
8,13,1.14594495992604,1.18737522124912,0.845334577378726,1.36277796579079,1.99993599897597
8,14,1.01366529483535,2.50412153989498,1.48908193789375,2.72196118864154,1.99998719995904
8,15,1.65620657955808,1.54339832510228,0.850302631140059,1.33995108912212,1.99999743999836
8,16,1.14607303718043,1.26663693716906,1.48964754929605,0.820212267034153,1.99999948799993
8,17,1.01369425421478,1.20367241338145,0.85050074967408,2.67809439494961,1.9999998976
8,18,0.985086071327416,1.19068001930091,0.651315488845969,2.00377776109202,1.99999997952
8,19,0.979264148890546,1.18806449079492,0.603642223650368,2.80011875084455,1.999999995904
8,20,0.978095605949712,1.18754069381764,0.593648336817464,2.93355977601073,1.9999999991808
8,21,1.65192341561477,1.18743590669555,0.591629301617708,2.95952606806352,1.99999999983616
9,2,0.874573816048519,0.323069329157092,0.382860234150442,0.560048550346657,0
9,3,1.64027212380272,0.353904718434802,0.419402373231814,0.613502448645864,0
9,4,1.14148056827198,0.359754779520852,0.426335113529518,0.623643672014946,0
9,5,1.01265736419886,0.360913413050323,0.427708177031229,1.63048265373285,0
9,6,0.479051180840055,0.36114469369761,0.562252983906092,1.76419447199553,0
9,7,0.900431766704463,0.361190932055612,0.585463273445645,1.7897384795547,0
9,8,0.962826481260135,0.361200179016918,0.589995771071426,0.976876217227724,0
9,9,0.962826481260135,0.361200179016918,0.589995771071426,0.976876217227724,0
9,10,0.962826481260135,0.361200179016918,0.589995771071426,0.976876217227724,0
9,11,0.708146026511444,0.361202028380772,0.464974150754819,0.653757084910381,0
9,12,0.353113587084674,0.361202398252407,1.45522750812133,0.631770562751618,0
9,13,0.888716603194984,0.361202398252407,1.45522750812133,0.631770562751618,0
9,14,0.960647073527295,1.0742657432479,0.838498050713316,0.627280788433132,0.894427190999916
9,15,0.70755380589472,0.578950057315143,0.648195462172819,0.561459824761262,0.4
9,16,2.33290243033169,0.414017421390761,0.602970175388232,1.62595658772276,0.178885438199983
9,17,1.90420679498584,0.372365246075711,0.593511724781383,1.76335882996816,0.08
9,18,1.80629938598085,1.07502773355496,0.591601888487539,1.78957376792358,1.7892121171063
9,19,1.78607398014184,1.16580031660562,0.591219180899802,0.976815864384598,1.95965711286439
9,20,1.78607398014184,1.16580031660562,0.591219180899802,0.976815864384598,1.95965711286439
9,21,1.78200135260574,1.16580031660562,0.591219180899802,1.66478864868113,1.95965711286439
10,2,0.562195542725832,0.323069329157092,0.382860234150442,0.486354703188413,0
10,3,0.615854360959595,0.353904718434802,0.419402373231814,0.532774883770047,0
10,4,0.626034461546154,0.359754779520852,0.426335113529518,0.541581676821444,0
10,5,0.628050680812838,0.360913413050323,0.427708177031229,0.543325905739119,0
10,6,0.628453148448384,0.36114469369761,0.427982261120256,0.543674080017556,0
10,7,0.628533611050141,0.361190932055612,0.428037056877618,0.543743688119758,0
10,8,0.62854970233446,0.361200179016918,0.428048015187341,0.543757608670908,0
10,9,0.62855292054189,0.361202028380772,0.428050206815621,0.543760392738373,0
10,10,0.628553564181399,0.361202398252407,0.42805064513993,0.543760949550156,0
10,11,0.628553692909222,0.361202472226688,0.428050732804738,0.543761060912444,0
10,12,0.628553718654783,0.361202487021543,0.428050750337698,0.543761083184899,0
10,13,0.628553723803895,0.361202489980514,0.42805075384429,0.54376108763939,0
10,14,0.628553724833718,0.361202490572308,0.428050754545608,0.543761088530288,0
10,15,0.628553724833718,0.361202490572308,0.428050754545608,0.543761088530288,0
10,16,0.628553724833718,0.361202490572308,0.428050754545608,0.543761088530288,0
10,17,0.628553724833718,0.361202490572308,0.428050754545608,0.543761088530288,0
10,18,0.628553724833718,0.361202490572308,0.428050754545608,0.543761088530288,0
10,19,0.628553724833718,0.361202490572308,0.428050754545608,0.543761088530288,0
10,20,0.628553724833718,0.361202490572308,0.428050754545608,0.543761088530288,0
10,21,0.628553724833718,0.361202490572308,0.428050754545608,0.543761088530288,0
11,2,0,0,0,0,0
11,3,0.562195542725832,0.323069329157092,0.382860234150442,0.486354703188413,0
11,4,0.615854360959595,0.353904718434802,0.419402373231814,0.532774883770047,0
11,5,0.615854360959595,0.353904718434802,0.419402373231814,0.532774883770047,0
11,6,0.615854360959595,0.353904718434802,0.419402373231814,0.532774883770047,0
11,7,0.615854360959595,0.353904718434802,0.419402373231814,0.532774883770047,0
11,8,0.615854360959595,0.353904718434802,0.419402373231814,0.532774883770047,0
11,9,0.615854360959595,0.353904718434802,0.419402373231814,0.532774883770047,0
11,10,0.615854360959595,0.353904718434802,0.419402373231814,0.532774883770047,0
11,11,0.615854360959595,0.353904718434802,0.419402373231814,0.532774883770047,0
11,12,0.615854360959595,0.353904718434802,0.419402373231814,0.532774883770047,0
11,13,0.615854360959595,0.353904718434802,0.419402373231814,0.532774883770047,0
11,14,0.615854360959595,0.353904718434802,0.419402373231814,0.532774883770047,0
11,15,0.615854360959595,0.353904718434802,0.419402373231814,0.532774883770047,0
11,16,0.615854360959595,0.353904718434802,0.419402373231814,0.532774883770047,0
11,17,0.615854360959595,0.353904718434802,0.419402373231814,0.532774883770047,0
11,18,0.615854360959595,0.353904718434802,0.419402373231814,0.532774883770047,0
11,19,0.615854360959595,0.353904718434802,0.419402373231814,0.532774883770047,0
11,20,0.615854360959595,0.353904718434802,0.419402373231814,0.532774883770047,0
11,21,0.615854360959595,0.353904718434802,0.419402373231814,0.532774883770047,0
12,2,0.562195542725832,0.323069329157092,0.382860234150442,0.486354703188413,0
12,3,0.615854360959595,0.353904718434802,0.419402373231814,0.532774883770047,0
12,4,0.626034461546154,0.359754779520852,0.426335113529518,0.541581676821444,0
12,5,0.628050680812838,0.360913413050323,0.427708177031229,0.543325905739119,0
12,6,0.628453148448384,0.36114469369761,0.427982261120256,0.543674080017556,0
12,7,0.628533611050141,0.361190932055612,0.428037056877618,0.543743688119758,0
12,8,0.62854970233446,0.361200179016918,0.428048015187341,0.543757608670908,0
12,9,0.62855292054189,0.361202028380772,0.428050206815621,0.543760392738373,0
12,10,0.628553564181399,0.361202398252407,0.42805064513993,0.543760949550156,0
12,11,0.628553692909222,0.361202472226688,0.428050732804738,0.543761060912444,0
12,12,0.628553718654783,0.361202487021543,0.428050750337698,0.543761083184899,0
12,13,0.628553723803895,0.361202489980514,0.42805075384429,0.54376108763939,0
12,14,0.628553723803895,0.361202489980514,0.42805075384429,0.54376108763939,0
12,15,0.628553723803895,0.361202489980514,0.42805075384429,0.54376108763939,0
12,16,0.628553723803895,0.361202489980514,0.42805075384429,0.54376108763939,0
12,17,0.628553723803895,0.361202489980514,0.42805075384429,0.54376108763939,0
12,18,0.628553723803895,0.361202489980514,0.42805075384429,0.54376108763939,0
12,19,0.628553723803895,0.361202489980514,0.42805075384429,0.54376108763939,0
12,20,0.628553723803895,0.361202489980514,0.42805075384429,0.54376108763939,0
12,21,0.628553723803895,0.361202489980514,0.42805075384429,0.54376108763939,0
13,2,0.562195542725832,0.323069329157092,0.382860234150442,0.486354703188413,0
13,3,0.615854360959595,0.353904718434802,0.419402373231814,0.532774883770047,0
13,4,0.626034461546154,0.359754779520852,0.426335113529518,0.541581676821444,0
13,5,0.628050680812838,0.360913413050323,0.427708177031229,0.543325905739119,0
13,6,0.628453148448384,0.36114469369761,0.427982261120256,0.543674080017556,0
13,7,0.628533611050141,0.361190932055612,0.428037056877618,0.543743688119758,0
13,8,0.62854970233446,0.361200179016918,0.428048015187341,0.543757608670908,0
13,9,0.62855292054189,0.361202028380772,0.428050206815621,0.543760392738373,0
13,10,0.628553564181399,0.361202398252407,0.42805064513993,0.543760949550156,0
13,11,0.628553692909222,0.361202472226688,0.428050732804738,0.543761060912444,0
13,12,0.628553718654783,0.361202487021543,0.428050750337698,0.543761083184899,0
13,13,0.628553723803895,0.361202489980514,0.42805075384429,0.54376108763939,0
13,14,0.628553724833718,0.361202490572308,0.428050754545608,0.543761088530288,0
13,15,0.628553725039682,0.361202490690667,0.428050754685872,0.543761088708468,0
13,16,0.628553725080875,0.361202490714339,0.428050754713924,0.543761088744103,0
13,17,0.628553725089114,0.361202490719073,0.428050754719535,0.543761088751231,0
13,18,0.628553725090762,0.36120249072002,0.428050754720657,0.543761088752656,0
13,19,0.628553725090762,0.36120249072002,0.428050754720657,0.543761088752656,0
13,20,0.628553725090762,0.36120249072002,0.428050754720657,0.543761088752656,0
13,21,0.628553725090762,0.36120249072002,0.428050754720657,0.543761088752656,0
14,2,0.156189136661344,0.323069329157092,0.382860234150442,0.560048550346657,0
14,3,0.566518170532063,0.353904718434802,0.419402373231814,0.54705737638987,0
14,4,0.297629994993138,0.359754779520852,0.426335113529518,2.66411229310523,0
14,5,0.884644608021545,0.360913413050323,0.427708177031229,2.90811602549086,0
14,6,0.687446757764637,0.36114469369761,0.427982261120256,1.3885131115178,0
14,7,0.344835693284843,3.83569506629886,2.35964653365776,2.72456119179461,3.57770876399966
14,8,0.888066264864462,2.01753928857437,1.18030839772157,2.91929558168208,2.4
14,9,0.426763851057091,1.39357325204079,0.747105845056668,1.42060258953414,2.88998269891015
14,10,0.59370809761583,3.88263838458244,0.508148981733998,0.800102018989896,2.97832167503781
14,11,0.308046924097511,4.20730884399503,2.36282480902919,2.67687739798075,2.99567688511295
14,12,0.208263361876744,2.16061171763162,1.18157935687968,2.91045949575422,2.23490849924555
14,13,0.181850960929704,1.43582800205621,0.747507535943463,2.06756917501689,2.04913718428025
14,14,0.181850960929704,1.43582800205621,0.747507535943463,2.06756917501689,2.04913718428025
14,15,0.181850960929704,1.43582800205621,0.747507535943463,2.06756917501689,2.04913718428025
14,16,0.181850960929704,1.43582800205621,0.747507535943463,2.06756917501689,2.04913718428025
14,17,0.181850960929704,1.43582800205621,0.747507535943463,2.06756917501689,2.04913718428025
14,18,0.181850960929704,1.43582800205621,0.747507535943463,2.06756917501689,2.04913718428025
14,19,0.181850960929704,1.43582800205621,0.747507535943463,2.06756917501689,2.04913718428025
14,20,0.181850960929704,1.43582800205621,0.747507535943463,2.06756917501689,2.04913718428025
14,21,0.181850960929704,1.43582800205621,0.747507535943463,2.06756917501689,2.04913718428025
15,2,0.562195542725832,0.323069329157092,0.382860234150442,0.486354703188413,0
15,3,0.615854360959595,0.353904718434802,0.419402373231814,0.532774883770047,0
15,4,0.626034461546154,0.359754779520852,0.426335113529518,0.541581676821444,0
15,5,0.628050680812838,0.360913413050323,0.427708177031229,0.543325905739119,0
15,6,0.628453148448384,0.36114469369761,0.427982261120256,0.543674080017556,0
15,7,0.321536496171046,0.361190932055612,0.428037056877618,0.610549490051363,0
15,8,0.58029386687676,0.361200179016918,0.428048015187341,0.557758938318235,0
15,9,0.619202731460181,0.361202028380772,0.428050206815621,0.54658933759109,0
15,10,0.62669468865656,0.361202398252407,0.42805064513993,0.544327914135535,0
15,11,0.62669468865656,0.361202398252407,0.42805064513993,0.544327914135535,0
15,12,0.62669468865656,0.361202398252407,0.42805064513993,0.544327914135535,0
15,13,0.62669468865656,0.361202398252407,0.42805064513993,0.544327914135535,0
15,14,0.62669468865656,0.361202398252407,0.42805064513993,0.544327914135535,0
15,15,0.62669468865656,0.361202398252407,0.42805064513993,0.544327914135535,0
15,16,0.62669468865656,0.361202398252407,0.42805064513993,0.544327914135535,0
15,17,0.62669468865656,0.361202398252407,0.42805064513993,0.544327914135535,0
15,18,0.62669468865656,0.361202398252407,0.42805064513993,0.544327914135535,0
15,19,0.62669468865656,0.361202398252407,0.42805064513993,0.544327914135535,0
15,20,0.62669468865656,0.361202398252407,0.42805064513993,0.544327914135535,0
15,21,0.62669468865656,0.361202398252407,0.42805064513993,0.544327914135535,0
16,2,0.562195542725832,0.323069329157092,0.382860234150442,0.486354703188413,0
16,3,0.615854360959595,0.353904718434802,0.419402373231814,0.532774883770047,0
16,4,0.615854360959595,0.353904718434802,0.419402373231814,0.532774883770047,0
16,5,0.615854360959595,0.353904718434802,0.419402373231814,0.532774883770047,0
16,6,0.615854360959595,0.353904718434802,0.419402373231814,0.532774883770047,0
16,7,0.615854360959595,0.353904718434802,0.419402373231814,0.532774883770047,0
16,8,0.615854360959595,0.353904718434802,0.419402373231814,0.532774883770047,0
16,9,0.615854360959595,0.353904718434802,0.419402373231814,0.532774883770047,0
16,10,0.615854360959595,0.353904718434802,0.419402373231814,0.532774883770047,0
16,11,0.615854360959595,0.353904718434802,0.419402373231814,0.532774883770047,0
16,12,0.615854360959595,0.353904718434802,0.419402373231814,0.532774883770047,0
16,13,0.615854360959595,0.353904718434802,0.419402373231814,0.532774883770047,0
16,14,0.615854360959595,0.353904718434802,0.419402373231814,0.532774883770047,0
16,15,0.615854360959595,0.353904718434802,0.419402373231814,0.532774883770047,0
16,16,0.615854360959595,0.353904718434802,0.419402373231814,0.532774883770047,0
16,17,0.615854360959595,0.353904718434802,0.419402373231814,0.532774883770047,0
16,18,0.615854360959595,0.353904718434802,0.419402373231814,0.532774883770047,0
16,19,0.615854360959595,0.353904718434802,0.419402373231814,0.532774883770047,0
16,20,0.615854360959595,0.353904718434802,0.419402373231814,0.532774883770047,0
16,21,0.615854360959595,0.353904718434802,0.419402373231814,0.532774883770047,0
17,2,0.562195542725832,0.323069329157092,0.382860234150442,0.486354703188413,0
17,3,0.615854360959595,0.353904718434802,0.419402373231814,0.532774883770047,0
17,4,0.626034461546154,0.359754779520852,0.426335113529518,0.541581676821444,0
17,5,0.628050680812838,0.360913413050323,0.427708177031229,0.543325905739119,0
17,6,0.628453148448384,0.36114469369761,0.427982261120256,0.543674080017556,0
17,7,0.628533611050141,0.361190932055612,0.428037056877618,0.543743688119758,0
17,8,0.62854970233446,0.361200179016918,0.428048015187341,0.543757608670908,0
17,9,0.62855292054189,0.361202028380772,0.428050206815621,0.543760392738373,0
17,10,0.628553564181399,0.361202398252407,0.42805064513993,0.543760949550156,0
17,11,0.628553692909222,0.361202472226688,0.428050732804738,0.543761060912444,0
17,12,0.628553692909222,0.361202472226688,0.428050732804738,0.543761060912444,0
17,13,0.628553692909222,0.361202472226688,0.428050732804738,0.543761060912444,0
17,14,0.628553692909222,0.361202472226688,0.428050732804738,0.543761060912444,0
17,15,0.628553692909222,0.361202472226688,0.428050732804738,0.543761060912444,0
17,16,0.628553692909222,0.361202472226688,0.428050732804738,0.543761060912444,0
17,17,0.628553692909222,0.361202472226688,0.428050732804738,0.543761060912444,0
17,18,0.628553692909222,0.361202472226688,0.428050732804738,0.543761060912444,0
17,19,0.628553692909222,0.361202472226688,0.428050732804738,0.543761060912444,0
17,20,0.628553692909222,0.361202472226688,0.428050732804738,0.543761060912444,0
17,21,0.628553692909222,0.361202472226688,0.428050732804738,0.543761060912444,0
19,2,0.156189136661344,0.323069329157092,0.382860234150442,1.60645180388173,0
19,3,0.566518170532063,0.353904718434802,0.419402373231814,1.75977978106177,0
19,4,0.616646086316447,0.359754779520852,0.426335113529518,0.925151810720951,0
19,5,0.626190312456741,0.360913413050323,0.427708177031229,0.638531183177094,0
19,6,0.628081754028667,0.36114469369761,0.427982261120256,0.563990524469514,0
19,7,0.628459359234579,0.361190932055612,0.428037056877618,0.547866735303183,0
19,8,0.628459359234579,0.361190932055612,0.428037056877618,0.547866735303183,0
19,9,0.628459359234579,0.361190932055612,0.428037056877618,0.547866735303183,0
19,10,0.628459359234579,0.361190932055612,0.428037056877618,0.547866735303183,0
19,11,0.628459359234579,0.361190932055612,0.428037056877618,0.547866735303183,0
19,12,0.628459359234579,0.361190932055612,0.428037056877618,0.547866735303183,0
19,13,0.628459359234579,0.361190932055612,0.428037056877618,0.547866735303183,0
19,14,0.628459359234579,0.361190932055612,0.428037056877618,0.547866735303183,0
19,15,0.628459359234579,0.361190932055612,0.428037056877618,0.547866735303183,0
19,16,0.628459359234579,0.361190932055612,0.428037056877618,0.547866735303183,0
19,17,0.628459359234579,0.361190932055612,0.428037056877618,0.547866735303183,0
19,18,0.628459359234579,0.361190932055612,0.428037056877618,0.547866735303183,0
19,19,0.628459359234579,0.361190932055612,0.428037056877618,0.547866735303183,0
19,20,0.628459359234579,0.361190932055612,0.428037056877618,0.547866735303183,0
19,21,0.628459359234579,0.361190932055612,0.428037056877618,0.547866735303183,0
20,2,0.562195542725832,0.323069329157092,0.382860234150442,0.486354703188413,0
